off_id,count2,tstick1,sstick1,tstick2,sstick2,tripfreq,avedur,centdist,subcendist,eat,recrea,cult,finan,dailyser,transport,work,reside,poi_entro,metrosta4,busstop4,busroute,roadden3,junden3,oldage,highage,midage,adult,youth,juveni,female,houseprice,pop,popden
7595,1624,0.141292052,0.087203746,0.388029628,4577.868336,10.58559113,0.44872625,4.036058327,1.708836859,1,0,1,1,2,2,1,1,2.251629,0,2,35,12.314,76,0.054443799,0.114988998,0.197454005,0.376242012,0.199382007,0.037064798,0.443563014,91456,10088,40353
7601,1751,0.141489077,0.089448883,0.386781362,4710.903947,10.13135351,0.402413054,3.425112115,3.721393026,0,21,0,0,3,3,0,1,0.969918,0,2,30,17.1483,132,0.0272617,0.100536004,0.178937003,0.35936299,0.320445001,0.049908299,0.373553008,97542,12767,51068
7603,15,0.183725663,0.086209465,0.49363788,4542.128402,9.4,0.386877926,3.769872021,4.068035487,9,3,12,4,16,0,1,0,2.280201,0,1,3,17.1676,112,0.0243557,0.0769151,0.092939302,0.314287007,0.531946003,0.0514117,0.387450993,91765,17695,70778
7606,17,0.126341569,0.112952593,0.367860979,5961.221763,10,0.459354387,4.656473789,4.934484038,3,1,10,3,32,15,13,2,2.552683,0,3,31,17.6009,124,0.044973198,0.103448004,0.180135995,0.348802,0.223270997,0.038045298,0.488837987,74330,21047,84188
7608,401,0.149878359,0.103939133,0.424967599,5461.33705,9.788029925,0.547162893,5.40030464,5.661208297,56,34,9,8,38,17,29,0,2.658862,0,3,85,22.8119,240,0.062090401,0.140668005,0.207891002,0.329023987,0.178563997,0.032845601,0.497496009,77232,20333,81330
7609,237,0.151446837,0.055235435,0.409565012,2896.180707,9.426160338,0.395761428,5.801168954,5.358897361,18,3,1,3,68,9,6,8,2.000496,0,3,5,17.326,148,0.074728496,0.156765997,0.251141012,0.330311,0.13989,0.027272301,0.501909971,77472,20550,82199
7610,800,0.150207056,0.067638524,0.401783234,3557.041537,8.37,0.292844014,6.216416352,4.936250393,7,6,10,0,24,20,16,2,2.502835,0,3,10,18.0999,184,0.083485499,0.169516996,0.274704009,0.330260009,0.120425999,0.0247501,0.505162001,77328,16434,65734
7617,123,0.146924828,0.105280883,0.404434946,5549.808162,7.731707317,0.318867027,9.358190502,2.812130341,1,8,2,1,4,3,3,1,2.62922,0,3,46,9.65424,72,0.071245201,0.144860998,0.237818003,0.382176012,0.144545004,0.021407001,0.496482015,84979,13623,54490
7626,688,0.149226417,0.118369031,0.417179349,6195.514299,9.287790698,0.483036578,11.92103329,3.064788171,28,30,20,4,67,32,12,1,2.529105,2,6,45,26.7083,308,0.0603377,0.145236,0.317577988,0.357080996,0.107510999,0.026361199,0.507275999,79951,13242,52968
7628,18,0.268368309,0.171009589,0.713529614,8989.123595,8.611111111,0.29932198,11.84301513,2.606063577,22,17,10,7,27,31,118,0,2.186337,0,3,5,17.7701,148,0.064012401,0.155185997,0.271366,0.35640201,0.124041997,0.031261198,0.478302002,73615,13804,55214
7635,97,0.148911555,0.177744003,0.411589075,9272.737176,9.12371134,0.29587524,12.22775168,3.665625498,0,0,0,0,0,0,0,0,0,0,1,87,19.8806,72,0.021510201,0.102016002,0.193535998,0.452385008,0.196810007,0.0240981,0.435431987,65570,8525,34100
7642,374,0.151758492,0.106439624,0.427950223,5560.008527,9.548128342,0.524699,13.53805064,4.449983896,9,15,5,2,3,5,2,0,2.452507,0,1,15,16.2423,96,0.0282006,0.109802999,0.223387003,0.456090003,0.151196003,0.0272245,0.422167003,77942,7113,28453
7700,150,0.152055311,0.113074498,0.415185402,5945.934743,8.533333333,0.336697381,5.377091369,0.266946348,0,0,0,0,1,0,0,0,0,1,4,20,19.5367,208,0.112333998,0.163434997,0.235026002,0.294903994,0.173517004,0.0294044,0.455484003,103137,6601,26404
7703,335,0.135721715,0.110951008,0.37749584,5839.561938,9.158208955,0.522033781,4.459139455,1.550686111,0,7,4,2,9,8,1,2,2.384794,0,2,36,31.3823,256,0.076658599,0.135079995,0.238820001,0.370229989,0.147990003,0.030101901,0.461050987,85442,10905,43619
7708,827,0.14662556,0.085340474,0.410505668,4491.477969,10.32769045,0.563536395,3.85165936,3.142561219,9,26,12,0,8,3,3,0,1.681372,0,3,32,9.48176,88,0.020294599,0.110143997,0.209035993,0.368405998,0.257645011,0.041878201,0.398400009,94794,11859,47437
7710,60,0.114755457,0.045851312,0.324190339,2413.070333,11.05,0.426158545,4.039284824,3.402328273,5,4,4,4,14,15,8,0,2.3658,0,1,3,14.9789,104,0.044757798,0.112377003,0.158763006,0.270657986,0.429295987,0.0532506,0.364434004,93773,15369,61477
7714,1089,0.151041897,0.124843835,0.418242033,6576.031256,10.07713499,0.481233292,5.027614345,4.579970634,4,6,7,0,30,11,6,2,2.295454,0,4,32,24.8832,240,0.046513502,0.114101,0.215145007,0.388458014,0.172946006,0.0344189,0.474882007,67551,22602,90406
7715,510,0.161468968,0.102692181,0.442257395,5398.509054,9.6,0.439773003,5.363504175,4.957439293,24,8,21,10,71,17,151,3,2.475062,0,2,82,21.0354,180,0.0517256,0.125820994,0.223176003,0.375546992,0.174810007,0.0298355,0.475668013,69362,22197,88790
7716,46,0.166063387,0.081644347,0.467727927,4294.447289,8.673913043,0.505887913,5.723412275,5.355023592,13,7,3,3,24,14,35,3,2.794622,0,2,83,19.6461,184,0.061457399,0.145276994,0.234108999,0.361220002,0.157860994,0.026624,0.479579002,70864,19212,76847
7717,32,0.138032363,0.076450837,0.389580546,4007.559274,9.75,0.421399721,6.103090946,5.12061224,7,3,2,5,39,18,7,4,2.328722,1,1,1,11.5289,112,0.078391299,0.164175004,0.265763998,0.335967988,0.129816994,0.0248874,0.487670004,75774,17897,71587
7718,578,0.155211865,0.035596621,0.425053962,1872.347736,8.875432526,0.194124858,6.499076098,4.676479095,4,5,16,2,30,26,10,2,2.470314,1,3,9,14.7452,144,0.091332898,0.181018993,0.284289002,0.321669012,0.112585001,0.0248113,0.492107987,76802,16010,64042
7724,1287,0.146222458,0.056899225,0.41818739,2998.601226,9.089355089,0.585909964,9.092833238,2.50243458,0,1,0,1,0,1,1,0,2,0,1,7,18.5496,136,0.065751798,0.146360993,0.231030002,0.383336991,0.150429994,0.025059201,0.467997998,82967,10915,43658
7725,1416,0.15955165,0.088846568,0.448122903,4667.891014,9.52259887,0.549613538,9.548292378,2.326148285,4,10,1,0,5,6,3,0,2.337513,0,1,46,9.9128,56,0.068614699,0.142925993,0.232335001,0.38527,0.153445005,0.020894,0.485448986,83086,12964,51857
7733,53,0.169146016,0.125362679,0.465784484,6571.679709,9.132075472,0.523644095,12.48492542,3.764787134,0,2,0,4,10,1,3,2,2.187879,1,5,40,9.578,76,0.043607499,0.113929003,0.267829001,0.389283001,0.138868004,0.0344772,0.448754013,81593,9350,37398
7734,266,0.177485776,0.116986913,0.49837138,6140.770792,8.921052632,0.501397152,12.41758226,3.481801628,21,89,7,4,18,6,2,0,1.841273,2,3,45,12.8389,112,0.0537838,0.124610998,0.322822005,0.378154993,0.111709997,0.0307281,0.471956998,79611,11778,47111
7745,13,0.140079083,0.079824696,0.369604735,4160.99864,4.923076923,0.341617114,12.99035019,4.750312323,0,3,1,0,1,7,1,0,1.823026,0,3,56,11.5582,28,0.042675801,0.138836995,0.249681994,0.397248,0.164584994,0.0240453,0.47872901,65812,8002,32008
7746,67,0.200002418,0.164977992,0.56499056,8617.659247,8.044776119,0.390741585,13.15569019,5.149251168,0,0,0,0,1,0,1,0,1,0,1,57,10.6825,56,0.0427325,0.159473002,0.227513999,0.385026008,0.166247994,0.0254585,0.445365012,67184,6408,25632
7750,266,0.155986532,0.146546737,0.438114791,7671.940366,9.120300752,0.408241407,13.97727189,4.941928632,0,0,3,0,1,0,4,0,1.405639,0,1,13,15.4774,108,0.0298116,0.117932998,0.176909,0.463526011,0.175564006,0.0261057,0.310409993,75956,6000,24001
7808,763,0.174734142,0.099029329,0.478703981,5192.379492,9.433813893,0.539058127,5.745195337,0.236144783,0,0,2,0,2,0,3,0,0.918296,1,3,22,19.8636,196,0.089939497,0.157080993,0.251459986,0.309073001,0.178376004,0.027839299,0.458597004,94666,8119,32476
7811,605,0.149708224,0.109959604,0.415007613,5775.473922,9.679338843,0.458529182,4.896742034,1.54568154,4,6,9,5,16,4,16,1,2.63904,0,1,29,14.1603,156,0.071878903,0.141040996,0.254415005,0.369349003,0.142892003,0.026872599,0.472115993,82718,11809,47237
7816,47,0.144626601,0.089593679,0.409101447,4712.218009,9.765957447,0.521966398,4.350797363,2.646259493,23,2,1,0,52,0,6,0,0.885155,0,3,32,19.9674,112,0.035143901,0.117829002,0.203078002,0.339451998,0.287277013,0.038789101,0.405247986,91627,13454,53816
7822,1121,0.148076842,0.105322691,0.40715662,5541.753818,9.7573595,0.445932211,5.419507714,4.254777233,6,2,9,2,27,9,43,0,2.362253,0,3,48,13.2384,92,0.035286501,0.105687998,0.208412006,0.384202987,0.211815998,0.0319307,0.445464998,65978,23053,92214
7823,551,0.178661147,0.107767878,0.506012469,5665.688179,9.393829401,0.621361967,5.732480693,4.65866962,3,2,3,5,13,13,132,0,1.24094,0,3,81,19.2843,144,0.039355401,0.109679997,0.212531999,0.387504995,0.206100002,0.029627999,0.453794003,66518,20657,82628
7826,33,0.140150474,0.054414496,0.393529376,2875.482694,6.121212121,0.206143462,6.806772215,4.457840903,3,20,3,2,36,15,13,1,2.286113,1,2,7,17.4338,144,0.104552001,0.183703005,0.284467995,0.316967994,0.098828703,0.0231278,0.483857006,76375,16214,64857
7834,260,0.161003812,0.06467945,0.436471357,3389.885245,7.880769231,0.214847719,10.21050029,1.750040471,1,5,0,0,3,1,0,1,1.971747,1,2,25,19.4967,200,0.066877998,0.132428005,0.238561004,0.387423992,0.160765007,0.0224177,0.48753199,73128,14074,56298
7835,84,0.189395703,0.083212762,0.517671905,4356.90997,8.678571429,0.286974535,10.66511075,1.792045945,6,10,0,2,24,7,21,3,2.389644,0,3,6,13.9031,92,0.075405501,0.146248996,0.226613,0.372144997,0.163827002,0.019982699,0.489567012,66132,15155,60619
7836,35,0.167153085,0.070246395,0.449637413,3678.616572,7.942857143,0.307719459,11.12361714,1.96474316,2,5,3,0,1,2,7,3,2.577001,0,3,3,15.6693,172,0.085688703,0.159853995,0.222488999,0.354930997,0.155386999,0.0210828,0.492256999,66728,15216,60866
7837,101,0.187149886,0.067384597,0.5186032,3532.116152,8.613861386,0.492353848,11.58555693,2.238080137,3,2,1,0,8,4,3,0,2.320423,0,2,9,26.5788,336,0.078989796,0.155419007,0.259644002,0.357401997,0.135907993,0.0238836,0.48456499,69391,13871,55485
7839,320,0.178207259,0.129302961,0.489084611,6796.346172,8.865625,0.368751449,12.51821359,2.967587696,2,7,0,0,4,4,2,0,2.161007,0,2,12,7.81376,76,0.046374898,0.120791003,0.271724999,0.378984004,0.132319003,0.0338194,0.445659012,74169,10928,43712
7841,26,0.190995359,0.157634173,0.544364406,8229.920088,9.038461538,0.537937368,12.97916319,3.821537749,6,7,7,1,24,0,30,1,2.141894,1,4,61,8.75512,20,0.033357199,0.104863003,0.246864006,0.398784995,0.154422,0.037912499,0.429149985,77961,8913,35651
7844,61,0.142490055,0.046052622,0.401715066,2413.274221,7.803278689,0.40201571,12.84241551,3.570938176,12,21,1,0,13,3,7,0,2.187797,1,2,8,7.02332,28,0.017045701,0.096383199,0.179982007,0.455740005,0.209038004,0.032676801,0.344518006,70006,9283,37131
7845,14,0.166483934,0.118113146,0.459626921,6189.412814,9.357142857,0.530838561,12.8355219,3.492981516,1,7,1,0,18,2,6,0,1.923,2,2,12,4.36868,20,0.017348099,0.113821,0.167296007,0.452427,0.205017999,0.035094399,0.373003006,65198,11081,44323
7846,35,0.211847751,0.115967647,0.57934153,6084.092742,8.514285714,0.434691038,12.84809747,3.48571948,1,0,0,0,3,2,2,0,1.556657,1,2,8,4.395,12,0.0147935,0.135842994,0.164886996,0.446197003,0.185120001,0.035588302,0.38925299,61914,8706,34825
7847,61,0.166395071,0.128043076,0.457406422,6716.334906,9.475409836,0.470603836,12.8800852,3.549585991,0,0,0,0,4,3,1,0,1.405639,1,2,10,7.29596,20,0.019820601,0.114747003,0.164490998,0.464112997,0.191997007,0.0304447,0.398889005,60084,9508,38031
7848,20,0.175796076,0.137099888,0.47073217,7205.159369,8.45,0.465052374,12.93134104,3.680880483,6,6,0,0,21,2,3,0,1.852345,1,2,10,4.31516,20,0.020926701,0.095800199,0.163755998,0.471873999,0.208078995,0.0257522,0.39536801,60314,7381,29523
7849,22,0.182479275,0.123285432,0.54085142,6472.397191,9.181818182,0.619920856,13.00163711,3.87275116,27,18,8,1,45,2,16,1,2.301507,0,3,10,8.53228,100,0.025479799,0.102929004,0.176824003,0.459773004,0.204702005,0.0223174,0.413334996,60340,7162,28649
7851,48,0.136079462,0.102352848,0.370681886,5351.141814,6.4375,0.361707376,13.19805061,4.404184644,21,13,8,2,31,5,8,1,2.49627,0,2,37,10.5995,76,0.0406092,0.138860002,0.239709005,0.401744992,0.177901998,0.022317801,0.465912998,61427,8340,33360
7856,50,0.178395056,0.107491563,0.494946604,5609.345289,8.52,0.376332168,13.99297936,5.676235105,0,0,0,0,0,0,0,0,0,0,1,56,9.65328,28,0.0306026,0.124865003,0.217878997,0.433232009,0.166532993,0.025087601,0.442400008,70316,5920,23680
7870,49,0.204026713,0.125077793,0.588119308,6512.234441,6.857142857,0.613488484,17.96733924,7.448681358,2,10,2,0,12,3,0,0,1.949215,0,1,12,9.79904,80,0.0241358,0.0918561,0.178379998,0.411495,0.288913995,0.033667501,0.426546991,34926,4561,18244
7916,590,0.167160453,0.093655825,0.463338005,4910.317349,10.15762712,0.53909255,6.13200027,0.735029499,0,0,0,0,5,1,0,1,1.148835,0,2,20,20.0416,208,0.075323701,0.155588001,0.266795009,0.308364004,0.180465996,0.024999199,0.467070997,85563,8350,33398
7917,104,0.157417711,0.097045999,0.435259015,5099.856285,8.326923077,0.34626384,5.838809669,0.904465248,10,6,1,2,24,8,5,4,2.234206,0,2,4,16.3572,164,0.080441698,0.163438007,0.279154003,0.322032005,0.144918993,0.026148601,0.483642012,81237,9584,38336
7918,395,0.164258249,0.103072751,0.457695843,5422.123596,8.675949367,0.461355687,5.57512057,1.263268145,13,17,9,9,58,14,26,2,2.565513,0,5,33,24.1275,220,0.073006503,0.171101004,0.291965008,0.322113007,0.122515,0.027397901,0.490189999,79720,11174,44694
7919,297,0.147090248,0.09334462,0.404159966,4888.824323,10.83501684,0.491330694,5.345300778,1.695180058,10,13,41,8,39,23,20,2,2.489846,0,4,30,15.5064,116,0.061627701,0.143906996,0.260785997,0.366385013,0.14316,0.023535,0.483325005,78407,10939,43754
7920,91,0.134552982,0.111683377,0.375029556,5867.539486,10.76923077,0.434077066,5.153883141,2.156716126,4,2,6,2,11,11,12,2,2.63864,0,2,8,12.5718,120,0.045619,0.115850002,0.229350001,0.413060009,0.163705006,0.022180799,0.474902004,77812,11938,47752
7921,654,0.145339926,0.071315011,0.396689578,3748.58395,10.29969419,0.383623192,5.005275463,2.414429042,13,0,5,1,20,0,1,2,1.965596,0,3,11,15.4982,172,0.050113302,0.122477002,0.245824993,0.387291014,0.170038,0.023273701,0.461160988,77916,12420,49679
7924,1008,0.152756603,0.121336068,0.423879191,6378.469311,10.45535714,0.477544454,4.850112942,2.151670885,53,9,3,0,40,1,3,0,2.11308,0,2,24,9.71544,64,0.046505898,0.133155003,0.208720997,0.325019985,0.256233007,0.0351048,0.397210985,87237,14295,57179
7930,1104,0.170268862,0.113342779,0.470754847,5957.36672,9.365942029,0.466124673,5.82796892,3.966122488,4,1,8,0,3,1,3,0,1.854286,0,3,113,29.1903,268,0.030328,0.098235399,0.214472994,0.398054004,0.216674998,0.030631,0.428943008,62808,22350,89399
7941,121,0.132394359,0.067401719,0.355243094,3534.157447,8.983471074,0.184768096,9.992907638,1.384465032,2,6,1,0,5,16,8,2,2.28234,1,4,23,8.71148,60,0.069309898,0.143790007,0.237991005,0.386397004,0.147726998,0.0218105,0.488009989,72432,12008,48033
7942,2568,0.161294904,0.0921213,0.445873509,4832.03726,9.216121495,0.368881092,10.43304721,1.251211589,14,17,8,4,43,21,56,2,2.47196,1,3,45,13.6211,124,0.071423002,0.141448006,0.247135997,0.382537991,0.147513002,0.020980399,0.492136002,64733,13584,54337
7947,410,0.161015768,0.096300334,0.448685,5059.251608,9.765853659,0.32897133,12.70038697,2.703602323,0,5,0,0,6,5,0,0,1.579434,0,3,9,6.91396,28,0.0389577,0.112883002,0.250593007,0.397857994,0.150806993,0.034010999,0.449542999,71311,12059,48238
7964,66,0.16624782,0.109001596,0.469040186,5683.15297,10.18181818,0.530239865,14.45298536,6.151418284,0,0,0,0,0,0,0,0,0,0,2,11,4.83912,36,0.027072201,0.113032997,0.224760994,0.451427013,0.153696001,0.0234075,0.466886997,68584,5442,21770
7965,64,0.176893709,0.12473949,0.490628166,6515.193866,9.84375,0.628443337,14.65304651,6.02093055,0,0,0,0,0,0,1,0,0,0,2,66,14.2399,104,0.031358499,0.115921997,0.216828004,0.450897008,0.154440001,0.0226175,0.441810995,73080,6206,24825
7966,201,0.153925806,0.096323491,0.430969034,5033.513955,7.31840796,0.41161853,14.86723775,5.929861927,4,6,0,0,4,8,2,0,2.094,0,1,59,10.3072,40,0.036908101,0.125016004,0.214447007,0.441350013,0.155245006,0.0209288,0.424629003,73184,6614,26456
7976,27,0.104825647,0.075443606,0.31280783,3924.00684,8.62962963,0.230317882,17.65685762,7.195821033,0,2,0,0,1,0,3,0,1.459148,0,2,18,4.97252,52,0.0155546,0.102032997,0.208155006,0.397383988,0.261893988,0.037090998,0.358099014,38300,5447,21788
7977,84,0.139188103,0.065426455,0.370746949,3414.592579,6.404761905,0.422772837,17.988541,7.496098861,0,0,0,0,0,0,0,0,0,0,5,19,9.21044,56,0.0146423,0.092750698,0.187335998,0.400952011,0.309069008,0.037395298,0.360713989,32233,5183,20731
7978,38,0.174246006,0.090633917,0.47111142,4731.81995,6.815789474,0.385427583,18.32786386,7.816850767,36,18,1,3,18,2,2,1,2.080721,0,6,14,13.5086,92,0.019625099,0.080030002,0.159404993,0.407696992,0.33208999,0.035342298,0.422246009,31369,5135,20540
7979,157,0.172814694,0.103290044,0.471241059,5392.917608,7.261146497,0.476913505,18.67440976,8.155661451,31,16,2,0,45,0,4,0,1.762635,0,4,18,8.33292,60,0.0204797,0.0892196,0.178629994,0.419189006,0.273465991,0.032195799,0.421918988,31701,4181,16725
7980,29,0.152629322,0.07127976,0.41929263,3712.459279,9.724137931,0.316026098,19.02778406,8.510374345,10,4,2,0,16,0,1,0,1.750807,0,6,21,5.6868,28,0.017603099,0.104202002,0.215855002,0.430956006,0.204515994,0.027551999,0.407714009,31941,4059,16235
8026,353,0.160300364,0.122276559,0.442067161,6434.941608,9.104815864,0.419309307,6.014659362,1.606346915,2,0,0,2,5,0,0,1,1.521928,0,2,25,25.9559,236,0.064778,0.157132998,0.276569992,0.34314701,0.141854003,0.023839099,0.493438989,73701,10860,43440
8029,90,0.162691852,0.062089787,0.440089233,3265.501156,9.511111111,0.278594896,5.490622945,1.989086697,22,9,0,0,55,7,8,2,2.004278,0,3,8,17.6636,116,0.050039899,0.122226,0.238836005,0.387560993,0.177874997,0.024914401,0.474521995,74782,12262,49048
8030,18,0.150680979,0.111170558,0.434266362,5846.276566,10.72222222,0.436313577,5.397889528,1.748296091,18,8,16,11,66,13,47,0,2.560783,0,2,10,13.9227,88,0.055521999,0.132192999,0.261848986,0.366822004,0.163322002,0.0276033,0.46400401,75494,13939,55754
8031,450,0.136840131,0.107324371,0.378144635,5635.151061,10.02222222,0.377025585,5.350465623,1.629911824,16,6,2,1,32,9,38,0,2.382882,0,3,15,18.8924,256,0.052457001,0.131601006,0.266406,0.354876995,0.174799994,0.030171299,0.451245993,78990,13573,54290
8032,1319,0.151727421,0.087644662,0.414800768,4604.321927,9.3313116,0.339707618,5.349556375,1.660327042,27,31,13,4,28,12,39,2,2.652043,1,3,42,23.7642,308,0.043580201,0.123510003,0.250872999,0.331629992,0.220606998,0.033075798,0.437851995,84826,14914,59655
8035,98,0.174420972,0.081314402,0.499755035,4274.394638,10.12244898,0.67093342,5.620370673,2.461078195,21,2,9,0,30,4,17,1,2.432983,0,4,3,9.82184,88,0.034770198,0.117789999,0.234293997,0.322153986,0.190422997,0.034995001,0.451492012,72161,17666,70664
8038,1539,0.165346563,0.107532027,0.462984964,5650.563014,9.95711501,0.518378349,6.249750362,3.722516069,3,1,1,0,17,7,6,3,2.404648,0,4,114,22.2205,208,0.0389667,0.104330003,0.233787999,0.401161999,0.181512997,0.0259108,0.44976601,63147,22148,88591
8040,470,0.155592573,0.043262958,0.432865739,2271.653937,9.04893617,0.21593274,6.822017418,4.642980998,1,1,8,0,32,10,28,1,2.055199,0,2,9,9.8022,56,0.042620301,0.099185601,0.240180001,0.411949009,0.163963005,0.022882899,0.456874996,68019,19296,77184
8048,97,0.135718877,0.041471279,0.378504404,2182.759167,8.278350515,0.428437087,9.821511589,1.330731076,0,0,0,0,2,0,0,0,0,1,3,10,15.0112,48,0.0670145,0.144073993,0.222536996,0.39714101,0.144116998,0.0241959,0.494015992,70236,12594,50374
8050,198,0.163138411,0.079371996,0.460268519,4163.899318,9.272727273,0.518291658,10.67439141,0.753935826,21,113,12,5,40,16,28,1,2.238621,1,4,47,9.33696,76,0.078363702,0.154851004,0.261334002,0.373434007,0.125788003,0.0197435,0.501600027,60970,16555,66222
8051,209,0.162828277,0.084049801,0.454910057,4408.640068,9.124401914,0.459598044,11.11003614,0.846880302,42,244,17,11,79,22,26,2,2.045933,1,2,5,7.60008,20,0.070546798,0.139725,0.241373003,0.385960013,0.146644995,0.0185114,0.49377501,58328,15870,63478
8053,901,0.151125699,0.099756587,0.425640492,5241.259707,9.640399556,0.482918465,11.996393,1.585805877,4,2,1,0,14,4,21,4,2.213023,0,8,13,23.9758,240,0.054334302,0.118975997,0.226631001,0.405950993,0.170585006,0.0204274,0.481278986,61726,15157,60628
8054,21,0.125880289,0.0945919,0.339669555,4965.174296,10.23809524,0.303752817,12.44603214,2.040482123,54,27,5,1,78,10,20,0,2.176624,0,4,12,17.8558,132,0.044775601,0.121701002,0.263200998,0.403414011,0.145389006,0.027231701,0.484618992,66908,13836,55343
8055,298,0.159280992,0.104611269,0.44761074,5496.538183,9.184563758,0.406037839,12.89937933,2.512439912,11,145,6,2,30,4,16,0,1.588342,0,3,9,5.2276,36,0.0336366,0.109794997,0.230857998,0.416651011,0.167124003,0.032816902,0.456351995,69349,11812,47249
8057,273,0.169050753,0.077487054,0.472587768,4053.727028,9.018315018,0.489993921,13.81573484,3.479932233,0,3,0,0,1,2,5,0,1.789929,0,1,8,7.711,48,0.0184114,0.102678999,0.200637996,0.434249014,0.197662994,0.039138101,0.391909003,71493,8374,33497
8066,14,0.173142748,0.167714965,0.484531438,8808.905441,9,0.360143637,14.07253291,4.990746843,7,36,0,0,5,6,0,0,1.442143,1,2,6,9.3798,84,0.042700801,0.157689005,0.212378994,0.414748996,0.156513005,0.0198425,0.457235992,64444,6643,26574
8070,142,0.146312635,0.13320248,0.411106395,6955.319159,9.795774648,0.572236188,14.57148337,6.140426347,1,0,0,0,5,1,0,3,1.685475,0,10,19,9.66744,56,0.0374934,0.138405994,0.253782988,0.404413998,0.146485001,0.0256681,0.485762,64866,4916,19662
8071,204,0.167238206,0.125675975,0.461724328,6574.149115,9.357843137,0.533070627,14.73604811,6.492623209,6,4,3,1,14,5,1,3,2.539729,0,15,16,13.1587,76,0.029291101,0.121381998,0.235660002,0.432819992,0.152597994,0.024174999,0.483152986,62764,4202,16809
8072,25,0.215066046,0.156335664,0.631386638,8155.182302,9.08,0.825801349,14.9155657,6.630252547,12,13,3,0,35,6,0,2,2.030295,0,7,12,25.2319,284,0.0267982,0.109011002,0.226055995,0.454939008,0.150204003,0.0208464,0.481135994,67602,4274,17095
8076,41,0.159513614,0.103819343,0.462265883,5438.096158,8.829268293,0.49360486,15.77231896,6.372352783,0,0,0,0,0,0,0,0,0,0,1,66,24.1016,168,0.0598979,0.165684,0.253509015,0.383374006,0.130458996,0.0197959,0.468968987,66343,6744,26976
8080,101,0.184671572,0.087153123,0.504644433,4548.434338,7.653465347,0.341686802,16.82432734,6.727072999,0,4,0,0,1,1,0,0,1.251629,0,4,18,11.3748,44,0.037894901,0.131332994,0.218824998,0.416559994,0.168843001,0.0234924,0.437994003,52831,5058,20230
8083,151,0.174722519,0.131722299,0.501077768,6879.922867,8,0.387835949,17.72080555,7.347685655,1,1,0,0,0,2,0,0,0.918296,0,4,34,12.987,84,0.032488499,0.114875004,0.213916004,0.411383986,0.201058999,0.032170098,0.391047001,39388,5614,22458
8132,1064,0.156968745,0.135994999,0.43752428,7135.892419,9.632518797,0.478013489,6.949082172,1.7347266,0,1,4,0,0,0,1,1,1.664498,0,2,26,21.3204,168,0.063923903,0.124962002,0.245763004,0.380971014,0.162377998,0.021027099,0.46706301,71849,8541,34164
8133,1417,0.150650972,0.115435951,0.414743999,6051.788333,9.680310515,0.416252418,6.691787061,1.813026585,5,4,6,0,36,4,7,2,2.267229,0,4,34,22.9934,208,0.061620101,0.134914994,0.239574999,0.380629987,0.168936998,0.0204114,0.484189987,69575,10711,42845
8137,57,0.172051006,0.053546341,0.471658512,2805.757448,8.842105263,0.355459309,5.978385918,1.607315831,5,3,2,0,12,4,9,1,2.545675,0,2,2,10.8459,64,0.045536801,0.112271003,0.211379007,0.383700997,0.203044996,0.028602,0.478987992,73242,12221,48884
8139,44,0.152177049,0.069618435,0.413065252,3648.597,10.36363636,0.506669428,5.849926516,1.132965509,3,2,0,0,4,0,0,1,1.5,1,3,31,20.397,180,0.0424591,0.117040001,0.242987007,0.375510991,0.164970994,0.0335772,0.456313998,73123,15102,60409
8140,902,0.140959183,0.090805172,0.395046969,4780.795307,10.26053215,0.510454999,5.849094911,1.176301057,14,14,6,7,27,9,24,2,2.837175,1,5,28,27.7776,304,0.0387825,0.119747996,0.30983001,0.337374985,0.171591997,0.0333138,0.464951009,76745,15172,60687
8141,1821,0.160063462,0.072558763,0.444365269,3796.513341,9.484349259,0.315096171,5.890855821,1.408459268,40,26,26,9,100,24,63,2,2.756933,1,4,22,16.7953,100,0.0384783,0.114255004,0.287860006,0.35283199,0.177497,0.031632699,0.456932992,75827,16554,66216
8142,25,0.166874575,0.057629001,0.466356859,3018.229312,9.52,0.538983172,5.974316139,1.756083951,12,12,7,2,56,9,14,5,2.538827,1,2,8,14.2532,88,0.039469101,0.113187,0.278890014,0.372610986,0.160034001,0.026211301,0.460521996,72467,18258,73032
8143,82,0.176178802,0.08084871,0.495991146,4234.687062,9.463414634,0.64556606,6.097763882,2.16423293,26,1,5,0,56,6,5,2,2.410296,0,5,9,15.2492,100,0.042381901,0.117547996,0.294263989,0.369908005,0.142845005,0.024844401,0.468037993,67057,20125,80500
8144,51,0.145964803,0.061901875,0.415076295,3253.246654,8.941176471,0.395133342,6.258833389,2.604606977,75,42,17,26,92,19,9,4,2.640147,0,4,13,14.3579,128,0.044932,0.120803997,0.315672994,0.372626007,0.124713004,0.0249741,0.47736001,64062,19877,79509
8145,352,0.14861296,0.13033884,0.399986276,6857.707976,9.366477273,0.293531878,6.454708856,3.063339818,57,27,14,7,61,24,18,4,2.819221,0,3,114,17.6302,104,0.046268798,0.116885997,0.294842988,0.379215002,0.137603,0.0246576,0.472600013,64032,21473,85891
8147,275,0.175242015,0.068311781,0.490372698,3583.254343,9.203636364,0.379113564,6.938573951,4.010510878,22,24,40,12,105,17,35,1,2.648773,1,4,12,12.827,88,0.0492444,0.101024002,0.235533997,0.409435987,0.163648993,0.0252202,0.463072002,65781,20368,81472
